url,title,price,is_free,downloads,rating,rating_count,categories,features,creator,creator_template_count,category_rank,last_updated,preview_image_count
https://app.notion.com/marketplace/templates/company-pack,Company pack,Free,True,13K+,4.9,100+ ratings,"Team Planning, Company Home Page, Project Management, Planning & Goals, Work, HR, Enterprise, Company Intranet, Wiki","AI, Charts, Layouts, Formulas",Notion,554 templates,#1 in HR,Last updated 22 weeks ago,14
https://app.notion.com/marketplace/templates/client-call-follow-up,Simple Client Call & Follow-Up,$3.00,False,452,5.0,14 ratings,"AI, Sales, Work","Layouts, Formulas",Ivy Saskia,101 templates,,Last updated 7 weeks ago,14
https://app.notion.com/marketplace/templates/gratitude-growth-a-year-end-journal,Gratitude & Growth: A Year-End Journal,$2.99,False,363,4.8,11 ratings,"New Years, Journaling, Retrospective Meeting, Life, Seasonal, Personal Productivity, Docs, Meetings, Work, Engineering, Product",,thefledgedhurricane,3 templates,,,2
https://app.notion.com/marketplace/templates/2026-vision-board-744,2026 Vision Board & Year Compass,Free,True,11K+,4.9,300+ ratings,"Vision Board, Personal Annual Review, New Years, Life, Seasonal",Formulas,The Vital Bloom Lab by Flo <3,5 templates,#4 in Vision Board,Last updated 26 weeks ago,10
https://app.notion.com/marketplace/templates/team-directory-124,Team Directory,$48.00,False,1K+,4.8,30 ratings,"Team Hub, Employee Directory, New Hire Onboarding, Wiki, People & Org, Work, HR, Project Management, Ticketing",Layouts,Ecom Reserve,18 templates,,Last updated 26 weeks ago,2
https://app.notion.com/marketplace/templates/hassle-free-wedding-planning,Wedding Planning,Free,True,2.3K+,4.9,31 ratings,"Weddings, Event Planning, Life, Dating & Relationships, Work, Freelance",Charts,Keepsake Studio,1 template,#2 in Event Planning,Last updated 3 weeks ago,12
https://app.notion.com/marketplace/templates/the-best-life-planner,Desbyseb's Life Planner,$24.00,False,6.3K+,4.8,94 ratings,"Student Life, Personal Planner, Planning & Goals, Habit Tracking, Managers, Study Planner, Social Media Planner, Weekly Planner, Monthly Planner, Travel Planner, Holiday Planner, Student Planner, Networking, Workflows & Automations, Personal Finance, Business Finance, OKR Tracker, Customer Feedback Tracker, Product Launch Tracker, IT Issue Tracker, School, Life, Personal Productivity, Project Management, Work, Marketing, Social Media, Roadmaps & Calendars, Travel, Seasonal, Career Building, Ticketing, User Research, Design, Product, IT, Issue Tracking","Charts, Formulas",desbyseb,495 templates,#3 in Managers,Last updated 15 weeks ago,2
https://app.notion.com/marketplace/templates/worldbuilding-magic-lore-257,Worldbuilding: Magic & Lore,$5.00,False,628,4.8,9 ratings,"Writing, Project Plans, Books, Life, Hobbies, Docs, Entertainment",Layouts,KB Custom Designs,21 templates,#21 in Writing,,2
https://app.notion.com/marketplace/templates/cold-pitches-tracker,Cold Pitches Tracker,Free,True,1.1K+,4.9,34 ratings,"Proposals & Pitches, Networking, Docs, School, Career Building, Life",Formulas,Anete Lusina,4 templates,#15 in Networking,Last updated 45 weeks ago,2
https://app.notion.com/marketplace/templates/wedding-planner-210,Wedding Planner,Free,True,746,4.9,11 ratings,"Weddings, Life, Dating & Relationships","Layouts, Formulas",STUDIO clarify,2 templates,,Last updated 9 weeks ago,12
https://app.notion.com/marketplace/templates/makedigitalspace-developer-brain-light,Developer Brain Light,Free,True,5.8K+,4.9,200+ ratings,"Engineering, Engineering Tasks, Project Schedule, Work, Project Management, Issue Tracking, Roadmaps & Calendars","Layouts, Formulas",Lucas,20 templates,#14 in Project Schedule,Last updated 50 weeks ago,2
https://app.notion.com/marketplace/templates/pet-care-planner,PET CARE PLANNER,Free,True,3K+,4.9,69 ratings,"Pets, Personal Planner, Life, Hobbies, Personal Productivity","Charts, Formulas",Notion Octopus,5 templates,,Last updated 45 weeks ago,2
https://app.notion.com/marketplace/templates/social-content-management-system,Social Media Content Manager,$4.99,False,1.7K+,4.9,14 ratings,"Social Media Planner, Content Calendar, Project Roadmap, Work, Marketing, Social Media, Project Management, Roadmaps & Calendars, Design",Charts,Manifestare,1 template,,Last updated 14 weeks ago,10
https://app.notion.com/marketplace/templates/team-not-so-type-a-2026-planner,Team not-so-Type A 2026 Planner,Free,True,18K+,4.9,300+ ratings,"Weekly Planner, Monthly Planner, Personal Planner, Life, Personal Productivity",Layouts,askgranie templates,askgranie templates,#2 in Monthly Planner,Last updated 14 weeks ago,8
https://app.notion.com/marketplace/templates/the-ultimate-networking-hub,The Ultimate Networking Hub,Free,True,643,5.0,5 ratings,"Networking, Career Development Plans, CRM, School, Career Building, Life, Work, Managers, Docs, Documentation, Performance Reviews, HR, Sales",,Elle Creates,2 templates,#12 in CRM,Last updated 12 weeks ago,2
https://app.notion.com/marketplace/templates/my-pet-car-hub,My Pet Car Hub,Free,True,344,4.8,6 ratings,"Pets, Personal Planner, Personal Home, Life, Hobbies, Personal Productivity",,Dami,9 templates,,Last updated 39 weeks ago,2
https://app.notion.com/marketplace/templates/weekly-planner-544,Weekly Planner,$1.00,False,43K+,4.8,700+ ratings,"Weekly Planner, Schedule, Planning & Goals, Life, Personal Productivity, Personal Planner, Project Management",Layouts,Verunchik,9 templates,#47 in Weekly Planner,Last updated 34 weeks ago,6
https://app.notion.com/marketplace/templates/pinkandcozyallinonedashboard,Pink & Cozy All-in-One Student Dashboard,$3.50,False,5.1K+,4.9,200+ ratings,"Student Life, Back to school, Personal Productivity, School, Life",,NotesFromEvie,2 templates,#6 in Back to school,Last updated 30 weeks ago,14
https://app.notion.com/marketplace/templates/the-elite-wedding-planner,The Elite Wedding Planner,Free,True,6.1K+,5.0,95 ratings,"Weddings, Personal Planner, Life, Dating & Relationships, Personal Productivity",Formulas,Richard,1 template,#11 in Dating & Relationships,Last updated 45 weeks ago,14
https://app.notion.com/marketplace/templates/plan-create-track-your-content,"Plan, create & track your content",Free,True,4.6K+,4.9,91 ratings,"Marketing, Social Media Planner, Content Calendar, Social Media, Creators, Startup, Freelance, Work, Project Management, Roadmaps & Calendars, Design",Layouts,Ground Ctrl,7 templates,#1 in Startup,Last updated 31 weeks ago,2
https://app.notion.com/marketplace/templates/for-healthy-relationships,For healthy relationships,$29.99,False,897,5.0,11 ratings,"Dating & Relationships, Life",Formulas,Marie Bernard,5 templates,,Last updated 8 weeks ago,2
https://app.notion.com/marketplace/templates/business-planner-for-freelancers,Client and Project Tracker for Freelancers,$15.00,False,106,5.0,5 ratings,"Freelance, CRM, Social Media Planner, Work, Sales, Marketing, Social Media, Project Management, Roadmaps & Calendars",Formulas,Knowledge Unicorn,6 templates,,Last updated 32 weeks ago,14
https://app.notion.com/marketplace/templates/business-smart-goals-and-kpis-tracker,Business SMART Goals and KPIs Tracker,$10.00,False,554,5.0,15 ratings,"Startup, Company Goals, Marketing, KPI Tracker, Work, Operations, Project Management, Planning & Goals, Enterprise, Company Intranet, Wiki, Product","Charts, Layouts, Formulas",Solene,11 templates,,Last updated 27 weeks ago,2
https://app.notion.com/marketplace/templates/minimal-planner-438,Minimal Planner,Free,True,2.4K+,4.9,39 ratings,"Personal Planner, Personal Dashboards, To-Do Lists, Monthly Planner, Weekly Planner, Life, Personal Productivity","Layouts, Formulas",Pablo,27 templates,#5 in Monthly Planner,Last updated 39 weeks ago,10
https://app.notion.com/marketplace/templates/language-learning-156,language learning,Free,True,2.8K+,4.8,53 ratings,"Learning, Languages, Study Planner, Life, Hobbies, School",Formulas,muneeb,8 templates,#1 in Languages,Last updated 19 weeks ago,6
https://app.notion.com/marketplace/templates/partnerships,Partnership Tracker,Free,True,1K+,5.0,20 ratings,"CRM, Sales, Networking, Partnerships & Collaborations, Work, School, Career Building, Life, Marketing",Formulas,NOISSE,1 template,,Last updated 39 weeks ago,2
https://app.notion.com/marketplace/templates/finance-os-a-smart-personal-money-management-system,Finance OS | A Smart Personal Money Manager 2026,Free,True,3.3K+,4.9,34 ratings,"Personal Finance, Business Finance, Investing, Life, Work",Formulas,heyismail,312 templates,#2 in Investing,Last updated 20 weeks ago,2
https://app.notion.com/marketplace/templates/life-planner-by-vicky-chris,Life Planner,$29.00,False,167,5.0,14 ratings,"Personal Productivity, Personal Dashboards, Planning & Goals, Life, Project Management","Layouts, Formulas, Workflows & Automations",Vicky Chris,14 templates,,Last updated 4 weeks ago,12
https://app.notion.com/marketplace/templates/business-plan-builder,Business Plan Builder,Free,True,10K+,4.9,100+ ratings,"Company Planning, Planning & Goals, Project Plans, Starting a Startup, Annual Planning, Business Finance, Product Launch Plan, Work, Enterprise, Operations, Project Management, Docs, Startup, Marketing, Product","Layouts, Formulas",Power Of Habits,12 templates,#3 in Operations,Last updated 40 weeks ago,2
https://app.notion.com/marketplace/templates/linkinbio,Link in Bio and Blog for Creators,Free,True,545,4.8,16 ratings,"Link in Bio, Blogging, Personal Website, Work, Website Building, Freelance, Creators, Life, Hobbies, School, Career Building, Personal Productivity",Layouts,Kenny,6 templates,#32 in Personal Website,Last updated 28 weeks ago,8
https://app.notion.com/marketplace/templates/dungeons-and-dragons-dm-portal,Dungeons and Dragons DM Portal,$3.00,False,2.4K+,4.9,100+ ratings,"Hobbies, Notes & Knowledge, Entertainment, Life, Personal Productivity",Layouts,Bryson Bigler,3 templates,,Last updated 10 weeks ago,12
https://app.notion.com/marketplace/templates/dog-trainer-os,Dog Trainer OS: Complete Command Center,$49.99,False,,,,"Freelance, Home Services, Pets, Work, Life, Hobbies",,DreamTeam Systems,13 templates,,Last updated 6 days ago,6
https://app.notion.com/marketplace/templates/creative-blog-portfolio,Creative Blog & Portfolio,Free,True,914,4.9,19 ratings,"Portfolio, Personal Website, Blogging, Work, Website Building, School, Career Building, Life, Personal Productivity, Job Search, Hobbies",,Kesh,1 template,,,2
https://app.notion.com/marketplace/templates/story-of-ebook,Story of Ebook,Free,True,821,4.8,24 ratings,"Blogging, Writing, Hobbies, Work, Website Building, Life",,Weeve Design,2 templates,,,2
https://app.notion.com/marketplace/templates/network-builder-your-guide-to-meaningful-connections,Network Builder: Build Meaningful Connections,Free,True,1.4K+,4.9,24 ratings,"Networking, Planning & Goals, School, Career Building, Life, Project Management",,Growth Steps,6 templates,,,2
https://app.notion.com/marketplace/templates/money-tracker-charts-ai,Minimalist Money Tracker,$14.00,False,12K+,4.7,100+ ratings,"Personal Finance, Student Life, Budgets, Life, School",,desbyseb,495 templates,,Last updated 15 weeks ago,2
https://app.notion.com/marketplace/templates/personal-financial-budget,Personal Financial Budget,$10.00,False,253,5.0,5 ratings,"Budgets, Personal Finance, Personal Planner, School, Student Life, Life, Personal Productivity",,lex bex,5 templates,,Last updated 40 weeks ago,8
https://app.notion.com/marketplace/templates/personal-website-portfolio,Personal Website Portfolio,$3.00,False,150,5.0,5 ratings,"Creators, Portfolio, Personal Website, Work, Freelance, Website Building, School, Career Building, Life, Personal Productivity, Job Search",,Newblocs by Ian,19 templates,,Last updated 2 weeks ago,14
https://app.notion.com/marketplace/templates/ugc-content-hub,UGC and Social Media Content HUB,$0.99,False,656,4.9,17 ratings,"Creators, Social Media Planner, Social Media, Work, Freelance, Marketing, Project Management, Roadmaps & Calendars",,Sophrus,1 template,,Last updated 32 weeks ago,2
https://app.notion.com/marketplace/templates/crm-tracker,CRM Tracker,$9.00,False,562,4.9,9 ratings,"Sales, CRM, Work",,Easlo,33 templates,,,2
https://app.notion.com/marketplace/templates/business-os-all-in-one-operations-dashboard,Business OS | All-in-One Operations Dashboard,Free,True,1.1K+,4.9,15 ratings,"Operations, CRM, Enterprise, Work, Sales",,heyismail,312 templates,,Last updated 14 weeks ago,2
https://app.notion.com/marketplace/templates/recruitment-tracker-195,Recruitment Tracker,Free,True,461,5.0,13 ratings,"Recruiting, Agency, HR, Work",,Younes,135 templates,,Last updated 35 weeks ago,2
https://app.notion.com/marketplace/templates/wedding-planning-kit,Wedding planning kit,Free,True,12K+,4.8,100+ ratings,"Weddings, Life, Dating & Relationships",,elizabeth,1 template,,Last updated 45 weeks ago,2
https://app.notion.com/marketplace/templates/tiny-gamedev-organizer,Tiny GameDev Organizer,$11.00,False,264,4.9,8 ratings,"Video Games, Project Plans, Project Timeline, Life, Entertainment, Docs, Project Management, Roadmaps & Calendars",,Mineo Games,2 templates,,Last updated 7 weeks ago,10
https://app.notion.com/marketplace/templates/her-a-personal-love-journal,📓 HER – A Personal Love Journal,Free,True,211,5.0,9 ratings,"Personal Home, Blogging, Journaling, Life, Personal Productivity, Work, Website Building, Hobbies",,Shade,1 template,,Last updated 46 weeks ago,2
https://app.notion.com/marketplace/templates/fantasy-novel-dashboard-emeral-glade-edition,Fantasy Novel Dashboard - Emeral Glade Edition,$2.00,False,332,5.0,23 ratings,"Books, Hobbies, Project Plans, Life, Entertainment, Docs",,KB Custom Designs,21 templates,,Last updated 15 weeks ago,14
https://app.notion.com/marketplace/templates/professional-productivity-hub,professional productivity hub,$2.00,False,192,5.0,4 ratings,"Startup Operations, Social Media, Project Timeline, Work, Startup, Marketing, Project Management, Roadmaps & Calendars",,saanjh,8 templates,,Last updated 46 weeks ago,2
https://app.notion.com/marketplace/templates/notion-real-estate-dashboard,Real estate dashboard,Free,True,2.5K+,4.9,45 ratings,"Forms, Real Estate, CRM, Maps, Work, Freelance, Sales",,Notion,554 templates,,Last updated 34 weeks ago,10
https://app.notion.com/marketplace/templates/apartment-hunting,Apartment Hunting,Free,True,196,5.0,4 ratings,"House Hunting, Personal Planner, Real Estate, Life, Housing, Personal Productivity, Work, Freelance",,Planned by Paige,1 template,,Last updated 17 weeks ago,2
https://app.notion.com/marketplace/templates/the-best-second-brain,Best Second Brain,$49.00,False,1.2K+,4.9,24 ratings,"Design System, Student Life, Personal Planner, Second Brain, Work, Design, Wiki, Knowledge Base, School, Life, Personal Productivity",,desbyseb,495 templates,,Last updated 15 weeks ago,2
https://app.notion.com/marketplace/templates/goal-systems-full-version,Goal Systems - Full Version,$19.00,False,,5.0,13 ratings,"Personal Goals, Planning & Goals, Personal Productivity, Life, Seasonal, New Years, Project Management",,ClearConcept,10 templates,,Last updated 31 weeks ago,12
https://app.notion.com/marketplace/templates/couple-journal,Couple Journal,Free,True,1K+,4.9,16 ratings,"Dating & Relationships, Journaling, Weddings, Life, Personal Productivity",,Locominder,35 templates,,Last updated 11 weeks ago,16
https://app.notion.com/marketplace/templates/visa-application-organizer,Visa Application Organizer,$5.00,False,215,5.0,6 ratings,"Application Materials, Travel Planner, Travel, Visa & Immigration, Life",,Tammy Hazel | Kraneoteca,13 templates,,Last updated 39 weeks ago,2
https://app.notion.com/marketplace/templates/tekadocs,DOCS | Ultimate Project Documentation (2.0),$10.00,False,3.8K+,4.8,61 ratings,"Documentation, Knowledge Base, IT Support, Docs, Wiki, Project Management, Ticketing, Work, IT",,Teka,22 templates,,Last updated 17 weeks ago,8
https://app.notion.com/marketplace/templates/my-bride-or-die-wedding-planner,My Bride or Die Wedding Planner,Free,True,3.6K+,4.9,49 ratings,"Weddings, Life, Dating & Relationships",,My Bride or Die,1 template,,Last updated 6 days ago,10
https://app.notion.com/marketplace/templates/pet-care-tracking,Pet Care Tracking,$5.00,False,,,,"Pets, Life, Hobbies",,Stephen Bonfardin,1 template,,Last updated 33 weeks ago,2
https://app.notion.com/marketplace/templates/1-week-travel-planner,Travel Planner,$4.99,False,4.5K+,4.9,100+ ratings,"Travel Planner, Travel, Personal Planner, Life, Personal Productivity",,Purin,3 templates,,Last updated 40 weeks ago,2
https://app.notion.com/marketplace/templates/travel-planner-322,Travel Planner,$4.99,False,10K+,4.9,100+ ratings,"Travel, Travel Planner, Travel Wishlists, Life",,MyHueDesigns,13 templates,,Last updated 36 weeks ago,2
https://app.notion.com/marketplace/templates/the-grant-manager,The Grant Manager,$5.00,False,458,4.9,13 ratings,"Startup, Budgets, Business Finance, Work, School, Student Life, Life, Personal Finance",,TryOuts,24 templates,,,2
https://app.notion.com/marketplace/templates/real-estate-agent-manager-802,Real Estate Agent Manager,Free,True,255,5.0,6 ratings,"Real Estate, CRM, Sales, Work, Freelance",,MH Systems,164 templates,,Last updated 46 weeks ago,2
https://app.notion.com/marketplace/templates/album-production-hub-for-music-producers,Album Production Hub for Music Producers,$10.00,False,1.3K+,4.9,53 ratings,"Music, Project Roadmap, Documentation, Life, Entertainment, Project Management, Roadmaps & Calendars, Docs",,Hannes Wolf,7 templates,,Last updated 35 weeks ago,2
https://app.notion.com/marketplace/templates/simple-personal-finance-tracker-393,Simple Personal finance and budget tracker,Free,True,821,4.9,9 ratings,"Personal Finance, Budgets, Expense Tracker, Life, School, Student Life, Work, Business Finance",,The lazy student method,8 templates,,,2
https://app.notion.com/marketplace/templates/sims-story-board,Sims Story Board,Free,True,3.2K+,4.9,74 ratings,"Personal Planner, Video Games, Life, Personal Productivity, Entertainment",,Dumplin Siims,1 template,,,2
https://app.notion.com/marketplace/templates/expense-tracker-119,Expense Tracker,Free,True,35K+,4.9,500+ ratings,"Budgets, Personal Finance, Business Finance, Expense Tracker, School, Student Life, Life, Work",,Sentele,81 templates,,Last updated 8 weeks ago,2
https://app.notion.com/marketplace/templates/aesthetic-ultimate-life-planner,Aesthetic All in One Life Planner,$24.00,False,188,4.8,12 ratings,"Monthly Planner, Personal Planner, Personal Dashboards, Life, Personal Productivity",,She Notions,13 templates,,Last updated 6 weeks ago,14
https://app.notion.com/marketplace/templates/minecraft-hub,Minecraft Hub,Free,True,753,4.9,18 ratings,"Video Games, Planning & Goals, Life, Entertainment, Project Management",,Pretty Productivity ✨,6 templates,,Last updated 33 weeks ago,2
https://app.notion.com/marketplace/templates/monthly-budget-tracker-928,Monthly Budget Tracker,Free,True,5.6K+,4.9,42 ratings,"Personal Finance, Expense Tracker, Monthly Planner, Life, Work, Business Finance, Personal Productivity, Personal Planner",,SoumiaJ,4 templates,,Last updated 9 weeks ago,2
https://app.notion.com/marketplace/templates/freelancer-hub-minimal,Freelancer Hub – Minimal,Free,True,2.8K+,4.9,93 ratings,"Freelance, Project Plans, CRM, Work, Docs, Sales",,AMIIC Wealth,51 templates,,Last updated 4 weeks ago,2
https://app.notion.com/marketplace/templates/hi6,STUDY MODE,$1.00,False,,5.0,2 ratings,"Personal Website, Study Planner, School, Career Building, Life, Work, Website Building, Personal Productivity",,kasy,3 templates,,Last updated 19 weeks ago,2
https://app.notion.com/marketplace/templates/personal-reading-list,Reading List,$1.99,False,9.3K+,4.9,200+ ratings,"Books, Hobbies, Habit Tracking, Life, Entertainment, School, Student Life, Personal Productivity",,Loviet,10 templates,,Last updated 19 weeks ago,14
https://app.notion.com/marketplace/templates/skincare-planner-for-busy-professionals,Skincare Planner,$14.00,False,525,5.0,11 ratings,"Health & Fitness, Habit Tracking, Life, School, Student Life, Personal Productivity",,Linda,33 templates,,Last updated 5 days ago,14
https://app.notion.com/marketplace/templates/2025-goals,2025 goals,$0.99,False,856,4.9,17 ratings,"Personal Planner, New Years, Personal Goals, Life, Personal Productivity, Seasonal",,Danielle Verde,4 templates,,,2
https://app.notion.com/marketplace/templates/study-time-tracker,Study Time Tracker,$5.99,False,7.9K+,4.8,80 ratings,"Creators, Project Timeline, Student Planner, Time Tracking, Work, Freelance, Project Management, Roadmaps & Calendars, School, Study Planner, Life, Personal Productivity",,Study with Beta,18 templates,,Last updated 15 weeks ago,2
https://app.notion.com/marketplace/templates/life-design-pro,Life Architect OS,$27.00,False,3.8K+,4.9,72 ratings,"Personal Goals, New Years, Personal Productivity, Life, Seasonal",,json,20 templates,,Last updated 2 weeks ago,12
https://app.notion.com/marketplace/templates/personal-crm-tejitpabari,Personal CRM,Free,True,5.3K+,4.8,78 ratings,"Personal CRM, Career Building, Networking, School, Life, Work, Sales, CRM",,Tejit Pabari,1 template,,Last updated 45 weeks ago,2
https://app.notion.com/marketplace/templates/it-girl-life-planner,It Girl Life Planner,$7.99,False,35K+,4.8,1K+ ratings,"Personal Goals, Health & Fitness, Personal Planner, Personal Productivity, Student Planner, Life, Seasonal, New Years, School, Study Planner",,The Sunday Studio,2 templates,,,6
https://app.notion.com/marketplace/templates/d-and-d-dungeon-master-notes,D&D Dungeon Master Notes,Free,True,3.3K+,4.9,96 ratings,"Personal Planner, Video Games, Writing, Knowledge Base, Life, Personal Productivity, Entertainment, Hobbies, Wiki",,C.L. Cook,1 template,,,2
https://app.notion.com/marketplace/templates/sermon-planning,Sermon Planning,$1.00,False,72,5.0,5 ratings,"Writing, Teaching, Notes & Knowledge, Life, Hobbies, School, Personal Productivity",,Bert Alcorn,1 template,,,2
https://app.notion.com/marketplace/templates/all-in-one-wedding-planner,Wedding Planner & Honeymoon Planner,Free,True,3.1K+,5.0,63 ratings,"Weddings, Event Planning, Life, Dating & Relationships, Work, Freelance",,Marlene Konu,16 templates,,Last updated 12 weeks ago,2
